event_id,event_slug,event_title,market_id,market_question,market_slug,condition_id,category,bucket,tag_id_source,tag_labels,start_date,end_date,closed_time,active,closed,archived,volume_usd,liquidity_usd,outcomes,resolved_outcome,resolved_price,resolution_source,market_maker_address,ev_volume_usd_total,original_bucket,topic_label,include_reason,exclusion_reason
79034,top-spotify-song-2025,Top Spotify Song 2025,676674,Will Ordinary by Alex Warren be the most streamed song globally on Spotify for 2025?,will-ordinary-by-alex-warren-be-the-most-streamed-song-globally-on-spotify-for-2025,0x8aeb38bca427070dd1da061eaa60bed5a462351e85625e27083d5dbc5401b6ab,,release_performance,100,music|pop-culture|best-of-2025,2025-11-11T19:34:34.397979Z,2025-12-31T00:00:00Z,2025-12-03 16:19:41+00,True,True,False,123437.816211,0.0,Yes|No,No,1.0,,,3139746.426278,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
35754,top-spotify-artist-2025-146,Top Spotify Artist 2025,572192,Will Rihanna be the top Spotify artist for 2025?,will-rihanna-be-the-top-spotify-artist-for-2025,0x5885972189426e11fc0cf4c36afad059301fab049ae75380aee40a1b3958e629,,release_performance,100,pop-culture|music|best-of-2025,2025-08-05T00:25:21.829Z,2025-12-31T00:00:00Z,2025-12-03 16:58:47+00,True,True,False,55225.05,0.0,Yes|No,No,1.0,,,89974150.743188,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
53297,top-spotify-album-2025,Top Spotify Album 2025,620308,Will SOS by SZA be the top Spotify album for 2025?,will-sos-by-sza-be-the-top-spotify-album-for-2025,0x8176fb220cb9e975b8eff07a0991baf7711f53af60795f1d35b15cdd0564f997,,release_performance,100,pop-culture|music|best-of-2025,2025-10-03T14:53:33.98274Z,2025-12-31T00:00:00Z,2025-12-03 16:54:45+00,True,True,False,540313.8515,0.0,Yes|No,No,1.0,,,2780496.608976,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
79112,2-most-streamed-spotify-artist-2025,#2 Most Streamed Spotify Artist 2025,677059,Will Taylor Swift be the second most streamed Spotify artist for 2025?,will-taylor-swift-be-the-second-most-streamed-spotify-artist-for-2025,0x5530784023a1218c416fd815c4f7209abd927dd504b6380d94cfc2146e2bb51f,,release_performance,100,music|pop-culture,2025-11-11T21:33:46.149257Z,2025-12-31T00:00:00Z,2025-12-03 16:49:35+00,True,True,False,114009.366155,0.0,Yes|No,Yes,1.0,,,2373439.550094,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
79118,3-most-streamed-spotify-artist-2025,#3 Most Streamed Spotify Artist 2025,677105,Will Taylor Swift be the third most streamed Spotify artist for 2025?,will-taylor-swift-be-the-third-most-streamed-spotify-artist-for-2025,0x2cb090d7f352cfb265039a90371335c2d715cad301f6c0c3a7af841c80d40576,,release_performance,100,music|pop-culture,2025-11-11T21:40:14.069805Z,2025-12-31T00:00:00Z,2025-12-03 16:58:47+00,True,True,False,390243.559783,0.0,Yes|No,No,1.0,,,3566091.074975,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
35754,top-spotify-artist-2025-146,Top Spotify Artist 2025,572183,Will Taylor Swift be the top Spotify artist for 2025?,will-taylor-swift-be-the-top-spotify-artist-for-2025-654,0x181dc5943f9727ca5d89cb2c692f8654ee616571791892e4e87112188d6a26f9,,release_performance,100,pop-culture|music|best-of-2025,2025-08-05T00:25:13.609Z,2025-12-31T00:00:00Z,2025-12-03 16:43:33+00,True,True,False,2327776.949885,0.0,Yes|No,No,1.0,,,89974150.743188,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
79034,top-spotify-song-2025,Top Spotify Song 2025,676684,Will The Fate of Ophelia by Taylor Swift be the most streamed song globally on Spotify for 2025?,will-the-fate-of-ophelia-by-taylor-swift-be-the-most-streamed-song-globally-on-spotify-for-2025,0xfc7e98c61101861b19bfa71a1ffbc365b34cdcc93dcf28a14dfca973b351df25,,release_performance,100,music|pop-culture|best-of-2025,2025-11-11T19:34:37.548075Z,2025-12-31T00:00:00Z,2025-12-03 17:09:05+00,True,True,False,531497.905381,0.0,Yes|No,No,1.0,,,3139746.426278,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
53297,top-spotify-album-2025,Top Spotify Album 2025,620309,Will The Life of a Showgirl by Taylor Swift be the top Spotify album for 2025?,will-the-life-of-a-showgirl-by-taylor-swift-be-the-top-spotify-album-for-2025,0x0cbb9c5ae1383c90593876615bfb7b1d3d9a4280957dc3fa109f8af214048971,,release_performance,100,pop-culture|music|best-of-2025,2025-10-03T14:53:33.728795Z,2025-12-31T00:00:00Z,2025-12-03 16:56:49+00,True,True,False,63790.537899,0.0,Yes|No,No,1.0,,,2780496.608976,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
79112,2-most-streamed-spotify-artist-2025,#2 Most Streamed Spotify Artist 2025,677060,Will The Weeknd be the second most streamed Spotify artist for 2025?,will-the-weeknd-be-the-second-most-streamed-spotify-artist-for-2025,0xfd5a7d8cb258c7790a9c385d5999aff844108e66edd600f851a11397ede1c73b,,release_performance,100,music|pop-culture,2025-11-11T21:33:45.639535Z,2025-12-31T00:00:00Z,2025-12-03 16:49:35+00,True,True,False,661217.480457,0.0,Yes|No,No,1.0,,,2373439.550094,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
79118,3-most-streamed-spotify-artist-2025,#3 Most Streamed Spotify Artist 2025,677106,Will The Weeknd be the third most streamed Spotify artist for 2025?,will-the-weeknd-be-the-third-most-streamed-spotify-artist-for-2025,0x2a46bac806f455a2fd53322cd830298d2ff86a1a6e40f5133e03786396d5445b,,release_performance,100,music|pop-culture,2025-11-11T21:40:12.795051Z,2025-12-31T00:00:00Z,2025-12-03 17:08:35+00,True,True,False,371573.178192,0.0,Yes|No,Yes,1.0,,,3566091.074975,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
35754,top-spotify-artist-2025-146,Top Spotify Artist 2025,572184,Will The Weeknd be the top Spotify artist for 2025?,will-the-weeknd-be-the-top-spotify-artist-for-2025-773,0x7455e92b9e9c842ca260e65f0d640108223fd9f3430f997472825763654d96c7,,release_performance,100,pop-culture|music|best-of-2025,2025-08-05T00:25:13.341Z,2025-12-31T00:00:00Z,2025-12-03 16:42:35+00,True,True,False,2939382.449538,0.0,Yes|No,No,1.0,,,89974150.743188,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
79034,top-spotify-song-2025,Top Spotify Song 2025,676681,Will VOY A LLeVARTE PA PR by Bad Bunny be the most streamed song globally on Spotify for 2025?,will-voy-a-llevarte-pa-pr-by-bad-bunny-be-the-most-streamed-song-globally-on-spotify-for-2025,0x9cb1e1bac1384e31c24bb2d45011582289b06b43b473527f6e651a72c11b0c74,,release_performance,100,music|pop-culture|best-of-2025,2025-11-11T19:34:36.077392Z,2025-12-31T00:00:00Z,2025-12-03 17:09:03+00,True,True,False,346477.297308,0.0,Yes|No,No,1.0,,,3139746.426278,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
35754,top-spotify-artist-2025-146,Top Spotify Artist 2025,572190,Will Ye be the top Spotify artist for 2025?,will-ye-be-the-top-spotify-artist-for-2025,0x2d41f73f0e31be956ffb2b67b9fde896201cd5e62b2a0e17f03aa752941488eb,,release_performance,100,pop-culture|music|best-of-2025,2025-08-05T00:25:19.775Z,2025-12-31T00:00:00Z,2025-12-03 16:58:47+00,True,True,False,9887489.907,0.0,Yes|No,No,1.0,,,89974150.743188,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
22061,will-gelo-drop-another-billboard-top-100-hit-in-2025,Will GELO drop another Billboard top 100 hit in 2025?,533298,Will GELO drop another Billboard top 100 hit in 2025?,will-gelo-drop-another-billboard-top-100-hit-in-2025,0xf9360a888da4c9d3ffa3576068b5be8115a07bb6a3a92d36ff159b6c9ced6d5f,,release_performance,100,pop-culture|music,2025-04-02T14:41:51.433Z,2025-12-31T12:00:00Z,2026-01-01 10:17:17+00,True,True,False,118506.480686,0.0,Yes|No,No,1.0,,,118506.480686,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
149564,billboard-200-1-album-week-of-january-17,Billboard 200 #1 Album Week of January 17,1129892,Will The Art Of Loving by Olivia Dean be the Billboard 200 #1 album for the week of January 17?,will-the-art-of-loving-by-olivia-dean-be-the-billboard-200-1-album-for-the-week-of-january-17,0x9a7729061961e8f6ba3ff15024e3654eb6157aa8cde900b460acc85deb6bc982,,release_performance,100,pop-culture|billboard|charts|music,2026-01-08T18:34:25.757784Z,2026-01-13T00:00:00Z,2026-02-17 21:54:13+00,True,True,False,53061.809428,0.0,Yes|No,No,1.0,,,147026.059891,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
183450,1-song-on-spotify-this-week-january-30,#1 song on Spotify this week? (January 30),1249720,"Will ""End of Beginning - Djo"" be the #1 song on Spotify this week?",will-end-of-beginning-djo-be-the-1-song-on-spotify-this-week-114,0x6b990da99944b9d1dd29adbbeb254a58fc7fa835b5006305b914618dc0b697e6,,release_performance,100,pop-culture|music|spotify,2026-01-23T21:22:04.644992Z,2026-01-30T00:00:00Z,2026-01-30 18:39:36+00,True,True,False,197999.205139,0.0,Yes|No,Yes,1.0,,,368371.763128,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
198671,top-spotify-artist-this-month,Top Spotify artist in February?,1335108,Will Bad Bunny have the greatest number of monthly Spotify listeners this month?,will-bad-bunny-have-the-greatest-number-of-monthly-spotify-listeners-this-month,0x699a92c550395c9375043a319b7e7e9ce96ad80f39ac0ec916daaf5b49ccb684,,release_performance,100,spotify|pop-culture|music,2026-02-04T22:22:50.913029Z,2026-02-28T00:00:00Z,2026-02-28 20:20:33+00,True,True,False,233303.291309,0.0,Yes|No,No,1.0,,,1137046.191552,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
198671,top-spotify-artist-this-month,Top Spotify artist in February?,1335106,Will Bruno Mars have the greatest number of monthly Spotify listeners this month?,will-bruno-mars-have-the-greatest-number-of-monthly-spotify-listeners-this-month,0xd4d04dbaf238a3aa7fe9333caafdf45d6fcc91d5de4e7cd0257d130e89444e68,,release_performance,100,spotify|pop-culture|music,2026-02-04T22:22:36.454864Z,2026-02-28T00:00:00Z,2026-02-28 22:07:29+00,True,True,False,355759.365415,0.0,Yes|No,Yes,1.0,,,1137046.191552,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
198671,top-spotify-artist-this-month,Top Spotify artist in February?,1335112,Will Drake have the greatest number of monthly Spotify listeners this month?,will-drake-have-the-greatest-number-of-monthly-spotify-listeners-this-month,0x58774a6d5900caf17bbc49bf569d3652098e1550db5c3e997b2673c568dad666,,release_performance,100,spotify|pop-culture|music,2026-02-04T22:23:17.626443Z,2026-02-28T00:00:00Z,2026-02-28 20:18:25+00,True,True,False,108244.147486,0.0,Yes|No,No,1.0,,,1137046.191552,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
198671,top-spotify-artist-this-month,Top Spotify artist in February?,1335111,Will Taylor Swift have the greatest number of monthly Spotify listeners this month?,will-taylor-swift-have-the-greatest-number-of-monthly-spotify-listeners-this-month,0xe15530ae415054237e1cb5b970020579408b028196fe8a315c4f301d96e2e44e,,release_performance,100,spotify|pop-culture|music,2026-02-04T22:23:09.280222Z,2026-02-28T00:00:00Z,2026-02-28 20:19:31+00,True,True,False,71720.344187,0.0,Yes|No,No,1.0,,,1137046.191552,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
198671,top-spotify-artist-this-month,Top Spotify artist in February?,1335109,Will The Weeknd have the greatest number of monthly Spotify listeners this month?,will-the-weeknd-have-the-greatest-number-of-monthly-spotify-listeners-this-month,0xe8ec9fb94e2c3c30a53bd6cddd5ed0818430576c109028ec04ea6fe47ec16ffd,,release_performance,100,spotify|pop-culture|music,2026-02-04T22:22:59.171939Z,2026-02-28T00:00:00Z,2026-02-28 20:22:35+00,True,True,False,108157.782357,0.0,Yes|No,No,1.0,,,1137046.191552,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
290185,1-song-on-spotify-this-week-march-27,#1 song on Spotify this week? (March 27),1663337,"Will ""DtMF - Bad Bunny"" be the #1 song on Spotify this week?",will-dtmf-bad-bunny-be-the-1-song-on-spotify-this-week-738,0xddc81b639d70a0d1637e9a6c28926aa9ce8bc8449dddf68bbdc1b307a897def5,,release_performance,100,pop-culture|song|spotify|music|rewards-20-4pt5-50|rewards-50-4pt5-20,2026-03-20T17:28:59.986165Z,2026-03-27T00:00:00Z,2026-03-27 17:57:41+00,True,True,False,71315.84002900001,0.0,Yes|No,No,1.0,,,194947.04964400004,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
300613,billboard-hot-100-1-song-week-of-april-4,Billboard Hot 100 #1 Song Week of April 4,1693776,"Will ""Golden - HUNTR/X"" be the Billboard #1 song for the week of April 4?",will-golden-huntrx-be-the-billboard-1-song-for-the-week-of-april-4,0x7300309d55566bfa583547d42d53bf0b589584e58ffcd0d9cfc21d7db8f8803d,,release_performance,100,rewards-50-4pt5-20|pop-culture|charts|billboard|songs|music,2026-03-23T22:03:18.200933Z,2026-03-31T00:00:00Z,2026-03-31 00:13:05+00,True,True,False,51417.21320000003,0.0,Yes|No,No,1.0,,,270277.94473600003,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
300613,billboard-hot-100-1-song-week-of-april-4,Billboard Hot 100 #1 Song Week of April 4,1693782,"Will ""Lemon Pound Cake - Afroman"" be the Billboard #1 song for the week of April 4?",will-lemon-pound-cake-afroman-be-the-billboard-1-song-for-the-week-of-april-4,0x73f9459381f9347e7c3cfae4cf2655fc184a115cf2a8f81eb9e95f205affa023,,release_performance,100,rewards-50-4pt5-20|pop-culture|charts|billboard|songs|music,2026-03-23T22:03:57.623404Z,2026-03-31T00:00:00Z,2026-03-31 00:13:05+00,True,True,False,65694.64796100001,0.0,Yes|No,No,1.0,,,270277.94473600003,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
232965,top-spotify-artist-in-march,Top Spotify artist in March?,1449472,Will Bad Bunny have the greatest number of monthly Spotify listeners this month?,will-bad-bunny-have-the-greatest-number-of-monthly-spotify-listeners-this-month-952,0xbf8e216101badb5a89ac72cfc16b417ee0bd626cf297bafaecb2d15ae92624b7,,release_performance,100,music|spotify|pop-culture|rewards-20-4pt5-50,2026-02-26T23:25:17.757763Z,2026-03-31T00:00:00Z,2026-03-31 19:34:09+00,True,True,False,85469.19750499999,0.0,Yes|No,No,1.0,,,474210.33822200005,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
232978,2-spotify-artist-in-march,#2 Spotify artist in March?,1449719,Will Bad Bunny have the second-greatest number of monthly Spotify listeners this month?,will-bad-bunny-have-the-second-greatest-number-of-monthly-spotify-listeners-this-month,0x3193a4c8fc9111f9d34ad508dbb6767b96a2de5587f998c3a989a4340d4f17f4,,release_performance,100,music|pop-culture|spotify|rewards-20-4pt5-50,2026-02-26T23:29:55.801208Z,2026-03-31T00:00:00Z,2026-03-31 19:47:11+00,True,True,False,94173.00382599997,0.0,Yes|No,No,1.0,,,179439.83873199997,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
232965,top-spotify-artist-in-march,Top Spotify artist in March?,1449470,Will Bruno Mars have the greatest number of monthly Spotify listeners this month?,will-bruno-mars-have-the-greatest-number-of-monthly-spotify-listeners-this-month-196,0x84074f56c9ff302f8f9d8f1ee28cad9b22d9d5b32f012542da97a8cae3760112,,release_performance,100,music|spotify|pop-culture|rewards-20-4pt5-50,2026-02-26T23:24:59.868533Z,2026-03-31T00:00:00Z,2026-03-31 19:29:03+00,True,True,False,51760.15748199999,0.0,Yes|No,Yes,1.0,,,474210.33822200005,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
232965,top-spotify-artist-in-march,Top Spotify artist in March?,1449476,Will Drake have the greatest number of monthly Spotify listeners this month?,will-drake-have-the-greatest-number-of-monthly-spotify-listeners-this-month-967,0xdff907d0e6edf210cffb1c581efe2729e26bf3b5b1a0ed314e899234ec97793d,,release_performance,100,music|spotify|pop-culture|rewards-20-4pt5-50,2026-02-26T23:25:45.65123Z,2026-03-31T00:00:00Z,2026-03-31 19:35:11+00,True,True,False,84503.34366500001,0.0,Yes|No,No,1.0,,,474210.33822200005,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
232965,top-spotify-artist-in-march,Top Spotify artist in March?,1449473,Will The Weeknd have the greatest number of monthly Spotify listeners this month?,will-the-weeknd-have-the-greatest-number-of-monthly-spotify-listeners-this-month-524,0x1b1193cb8821ed965de40994bfe00d1eec325ea345ddd669e820c86ce57f53b3,,release_performance,100,music|spotify|pop-culture|rewards-20-4pt5-50,2026-02-26T23:25:23.620507Z,2026-03-31T00:00:00Z,2026-03-31 19:37:11+00,True,True,False,94718.78543500007,0.0,Yes|No,No,1.0,,,474210.33822200005,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
303594,top-spotify-artist-in-april,Top Spotify artist in April?,1705041,Will Bad Bunny have the greatest number of monthly Spotify listeners this month?,will-bad-bunny-have-the-greatest-number-of-monthly-spotify-listeners-this-month-169,0x8616bfa937c684de4f0fcdd9b373b668ac9cbccdf168016e20e7b96f58dfe915,,release_performance,100,music|pop-culture|spotify|rewards-50-4pt5-20,2026-03-24T21:06:49.154463Z,2026-04-30T00:00:00Z,2026-04-30 20:55:10+00,True,True,False,115703.690775,0.0,Yes|No,No,1.0,,,540583.6531799999,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
303594,top-spotify-artist-in-april,Top Spotify artist in April?,1705039,Will Bruno Mars have the greatest number of monthly Spotify listeners this month?,will-bruno-mars-have-the-greatest-number-of-monthly-spotify-listeners-this-month-894,0x62743a4dfdad25555810576c9b03d9786a5bada28a05c9f3b67b43f0e3f19b05,,release_performance,100,music|pop-culture|spotify|rewards-50-4pt5-20,2026-03-24T21:06:38.475562Z,2026-04-30T00:00:00Z,2026-04-30 20:56:32+00,True,True,False,170756.99202299988,0.0,Yes|No,Yes,1.0,,,540583.6531799999,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
303594,top-spotify-artist-in-april,Top Spotify artist in April?,1705045,Will Drake have the greatest number of monthly Spotify listeners this month?,will-drake-have-the-greatest-number-of-monthly-spotify-listeners-this-month-292,0xa352b93c8023e25785bf8e75aeba3dccd72a9567a1c69b6ab942e8da7ee974ac,,release_performance,100,music|pop-culture|spotify|rewards-50-4pt5-20,2026-03-24T21:07:11.338166Z,2026-04-30T00:00:00Z,2026-04-30 20:58:22+00,True,True,False,79183.87881299999,0.0,Yes|No,No,1.0,,,540583.6531799999,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
303594,top-spotify-artist-in-april,Top Spotify artist in April?,1705052,Will Justin Bieber have the greatest number of monthly Spotify listeners this month?,will-justin-bieber-have-the-greatest-number-of-monthly-spotify-listeners-this-month,0x4a2b7d699a0b8cf970fc1599cb6e54065f86b1b4476316654a23aa21691aa7ed,,release_performance,100,music|pop-culture|spotify|rewards-50-4pt5-20,2026-03-24T21:08:10.489Z,2026-04-30T00:00:00Z,2026-04-30 20:59:20+00,True,True,False,54266.990643000034,0.0,Yes|No,No,1.0,,,540583.6531799999,release_performance,music_streaming_rank,Music or streaming chart market with measurable public and industry data.,
